4 - אורנים,4,(רסקו (גבעת הורדים,106,מעלות יצחק צבי אטינגר,837
4 - אורנים,4,(רסקו (גבעת הורדים,106,הלפרין,1652
4 - אורנים,4,(רסקו (גבעת הורדים,106, , 
4 - אורנים,4,(רסקו (גבעת הורדים,106,מעלות סלמה לגרלף,1431
4 - אורנים,4,(רסקו (גבעת הורדים,106,שדרות ש''י עגנון,1389
4 - אורנים,4,(רסקו (גבעת הורדים,106,מבוא בנין,1450
4 - אורנים,4,(רסקו (גבעת הורדים,106,דוד פרישמן,1408
4 - אורנים,4,(רסקו (גבעת הורדים,106,מעלות יצחק א.עבאדי,1424
4 - אורנים,4,(רסקו (גבעת הורדים,106,נתיב זהרה,1413
4 - אורנים,4,(רסקו (גבעת הורדים,106,התקופה,1415
4 - אורנים,4,(רסקו (גבעת הורדים,106,מעלה זאב,1355
4 - אורנים,4,(רסקו (גבעת הורדים,106,מרדכי טמקין,1427
4 - אורנים,4,(רסקו (גבעת הורדים,106,יצחק קצנלסון,1406
4 - אורנים,4,(רסקו (גבעת הורדים,106,מבוא מידב, 
4 - אורנים,4,(רסקו (גבעת הורדים,106,דוד שמעוני,1407
4 - אורנים,4,(רסקו (גבעת הורדים,106,הרב הרצוג,1422
4 - אורנים,4,(רסקו (גבעת הורדים,106,המעפילים,1421
4 - אורנים,4,(רסקו (גבעת הורדים,106,איתמר בן אב''י,825
4 - אורנים,4,(רסקו (גבעת הורדים,106,ישראל אהרוני,1428
4 - אורנים,4,(רסקו (גבעת הורדים,106,טשרניחובסקי,1405
4 - אורנים,4,(רסקו (גבעת הורדים,106,בן בבא,1374
4 - אורנים,4,(רסקו (גבעת הורדים,106,ניקנור,1338
4 - אורנים,4,(רסקו (גבעת הורדים,106,הורקניה,1334
4 - אורנים,4,(רסקו (גבעת הורדים,106,הפלמ''ח,1630
4 - אורנים,4,(רסקו (גבעת הורדים,106,חרל''פ,826
4 - אורנים,4,(רסקו (גבעת הורדים,106,מבוא העולה,1397
4 - אורנים,4,(רסקו (גבעת הורדים,106,מבצע קדש,1610
4 - אורנים,4,(רסקו (גבעת הורדים,106,חיים יחיל,1395
4 - אורנים,4,(רסקו (גבעת הורדים,106,הפורצים,1608
4 - אורנים,4,(רסקו (גבעת הורדים,106,הרב חיים ברלין,823
4 - אורנים,4,(רסקו (גבעת הורדים,106,הטייסים,1410
4 - אורנים,4,(רסקו (גבעת הורדים,106,הרב ברודי,835
4 - אורנים,4,(רסקו (גבעת הורדים,106,ניל''י,1670
4 - אורנים,4,(רסקו (גבעת הורדים,106,חזקיהו המלך,1601
4 - אורנים,4,(רסקו (גבעת הורדים,106,המשוריינים,1614
4 - אורנים,4,(רסקו (גבעת הורדים,106,אלוף שמחוני,1425
4 - אורנים,4,(רסקו (גבעת הורדים,106,הרב חן,836
4 - אורנים,4,(רסקו (גבעת הורדים,106,חביבה רייק,838
4 - אורנים,4,(רסקו (גבעת הורדים,106,רב אשי,1398
4 - אורנים,4,(רסקו (גבעת הורדים,106,רבי טרפון,1372
4 - אורנים,4,(רסקו (גבעת הורדים,106,דב קמחי,1365
4 - אורנים,4,(רסקו (גבעת הורדים,106,החי''ם,1616
4 - אורנים,4,(רסקו (גבעת הורדים,106,החי''ש,1613
4 - אורנים,4,(רסקו (גבעת הורדים,106,בני בתירא,1373
4 - אורנים,4,(רסקו (גבעת הורדים,106,כובשי קטמון,1620
4 - אורנים,4,(רסקו (גבעת הורדים,106,יעקב פיכמן,1416
5 - מרכז,5,א טור,4,דרך השילוח,3800
5 - מרכז,5,א טור,4,דרך יריחו,4146
7 - מזרח,7,א טור,4, , 
7 - מזרח,7,א טור,4,מעלה הכוהנים, 
7 - מזרח,7,א טור,4,בית פאגי,4403
7 - מזרח,7,א טור,4,ואדי עבדאללה,4400
7 - מזרח,7,א טור,4,א שייח',4150
7 - מזרח,7,א טור,4,דרך יריחו,4146
4 - אורנים,4,א.ת. תלפיות,712, , 
4 - אורנים,4,א.ת. תלפיות,712,שביל הטובה,1861
4 - אורנים,4,א.ת. תלפיות,712,מעשה חושב,1838
4 - אורנים,4,א.ת. תלפיות,712,דרך בית לחם,1753
4 - אורנים,4,א.ת. תלפיות,712,משעול יעקב, 
4 - אורנים,4,א.ת. תלפיות,712,משעול יפה, 
4 - אורנים,4,א.ת. תלפיות,712,מבוא סם שפיגל, 
4 - אורנים,4,א.ת. תלפיות,712,יד חרוצים,1842
4 - אורנים,4,א.ת. תלפיות,712,אשריאל בוזגלו,1869
4 - אורנים,4,א.ת. תלפיות,712,פועלי צדק,1843
4 - אורנים,4,א.ת. תלפיות,712,המזרחן,1846
4 - אורנים,4,א.ת. תלפיות,712,יעקב בן דב,1432
4 - אורנים,4,א.ת. תלפיות,712,שביל האריה,1862
4 - אורנים,4,א.ת. תלפיות,712,חרשי ברזל,1841
4 - אורנים,4,א.ת. תלפיות,712,הסדנא,1836
4 - אורנים,4,א.ת. תלפיות,712,הקצין סילבר,1834
4 - אורנים,4,א.ת. תלפיות,712,דרך חברון,1714
4 - אורנים,4,א.ת. תלפיות,712,החרושת,1863
4 - אורנים,4,א.ת. תלפיות,712,הרכב,1837
4 - אורנים,4,א.ת. תלפיות,712,בעלי המלאכה,1835
4 - אורנים,4,א.ת. תלפיות,712,התעשייה,1840
4 - אורנים,4,א.ת. תלפיות,712,בית היוצר,1859
4 - אורנים,4,א.ת. תלפיות,712,הגלגל,1858
4 - אורנים,4,א.ת. תלפיות,712,התנופה,1847
4 - אורנים,4,א.ת. תלפיות,712,האומן,1839
4 - אורנים,4,א.ת. תלפיות,712,דרך משה ברעם,1864
4 - אורנים,4,"אבו טור,צפון תלפיות",16,עשהאל,1732
4 - אורנים,4,"אבו טור,צפון תלפיות",16, , 
4 - אורנים,4,"אבו טור,צפון תלפיות",16,כספי,1727
4 - אורנים,4,"אבו טור,צפון תלפיות",16,טיילת וולטר ואליס האז,1867
4 - אורנים,4,"אבו טור,צפון תלפיות",16,טיילת גבריאל שרובר,1865
4 - אורנים,4,"אבו טור,צפון תלפיות",16,כרמיה,1659
4 - אורנים,4,"אבו טור,צפון תלפיות",16,עמינדב,1720
4 - אורנים,4,"אבו טור,צפון תלפיות",16,צרויה,1851
4 - אורנים,4,"אבו טור,צפון תלפיות",16,גיא בן הינום, 
4 - אורנים,4,"אבו טור,צפון תלפיות",16,נחשון,1723
4 - אורנים,4,"אבו טור,צפון תלפיות",16,גיחון,1722
4 - אורנים,4,"אבו טור,צפון תלפיות",16,ישי,1719
4 - אורנים,4,"אבו טור,צפון תלפיות",16,בת שבע,1730
4 - אורנים,4,"אבו טור,צפון תלפיות",16,אביגיל,1725
4 - אורנים,4,"אבו טור,צפון תלפיות",16,שמואל לופו,1792
4 - אורנים,4,"אבו טור,צפון תלפיות",16,עין רוגל,1717
4 - אורנים,4,"אבו טור,צפון תלפיות",16,מרים החשמונאית,1760
4 - אורנים,4,"אבו טור,צפון תלפיות",16,עובד,1724
4 - אורנים,4,"אבו טור,צפון תלפיות",16,פטרסון,1658
4 - אורנים,4,"אבו טור,צפון תלפיות",16,המלאך בלבן,1718
4 - אורנים,4,"אבו טור,צפון תלפיות",16,חנוך אלבק,1731
4 - אורנים,4,"אבו טור,צפון תלפיות",16,דרך בית לחם,1753
4 - אורנים,4,"אבו טור,צפון תלפיות",16,דניאל ינובסקי,5405
4 - אורנים,4,"אבו טור,צפון תלפיות",16,נעמי,1726
4 - אורנים,4,"אבו טור,צפון תלפיות",16,המפקד,1832
4 - אורנים,4,"אבו טור,צפון תלפיות",16,העסקן,5404
4 - אורנים,4,"אבו טור,צפון תלפיות",16,דוד רמז,1868
4 - אורנים,4,"אבו טור,צפון תלפיות",16,עמק רפאים,1636
4 - אורנים,4,"אבו טור,צפון תלפיות",16,דרך חברון,1714
4 - אורנים,4,"אבו טור,צפון תלפיות",16,חטיבת ירושלים,1833
5 - מרכז,5,"אבו טור,צפון תלפיות",16, , 
5 - מרכז,5,"אבו טור,צפון תלפיות",16,מעלות בני,1830
5 - מרכז,5,"אבו טור,צפון תלפיות",16,ארוונה היבוסי,1811
5 - מרכז,5,"אבו טור,צפון תלפיות",16,חטיבת עציוני,4094
5 - מרכז,5,"אבו טור,צפון תלפיות",16,הר ציון,1715
5 - מרכז,5,"אבו טור,צפון תלפיות",16,מעלה שז''כ, 
5 - מרכז,5,"אבו טור,צפון תלפיות",16,גיא בן הינום, 
5 - מרכז,5,"אבו טור,צפון תלפיות",16,מעלה השלום,4512
5 - מרכז,5,"אבו טור,צפון תלפיות",16,חטיבת ירושלים,1833
6 - דרום,6,"אבו טור,צפון תלפיות",16, , 
6 - דרום,6,"אבו טור,צפון תלפיות",16,אייזיק רמבה,5402
6 - דרום,6,"אבו טור,צפון תלפיות",16,אדם,5403
6 - דרום,6,"אבו טור,צפון תלפיות",16,חוות הלימוד,1721
6 - דרום,6,"אבו טור,צפון תלפיות",16,דניאל ינובסקי,5405
6 - דרום,6,"אבו טור,צפון תלפיות",16,דוד רזיאל,4335
6 - דרום,6,"אבו טור,צפון תלפיות",16,עולי הגרדום,4325
6 - דרום,6,"אבו טור,צפון תלפיות",16,על''ר,4374
6 - דרום,6,"אבו טור,צפון תלפיות",16,העסקן,5404
7 - מזרח,7,"אבו טור,צפון תלפיות",16, , 
7 - מזרח,7,"אבו טור,צפון תלפיות",16,גיא בן הינום, 
7 - מזרח,7,"אבו טור,צפון תלפיות",16,עין רוגל,1717
7 - מזרח,7,"אבו טור,צפון תלפיות",16,גיחון,1722
7 - מזרח,7,"אבו טור,צפון תלפיות",16,המלאך בלבן,1718
7 - מזרח,7,"אבו טור,צפון תלפיות",16,המפקד,1832
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96, , 
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,טיילת גבריאל שרובר,1865
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,טיילת וולטר ואליס האז,1867
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,נעמי,1726
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,דניאל ינובסקי,5405
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,עולי הגרדום,4325
4 - אורנים,4,"אבו תור,ג'בל מוכבר",96,על''ר,4374
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,טיילת ריצ'רד ורודה גולדמן, 
6 - דרום,6,"אבו תור,ג'בל מוכבר",96, , 
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,מעלות עיר דוד,4375
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,זכריהו אוריאלי, 
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,חיים ראובן קוברסקי, 
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,על''ר,4374
6 - דרום,6,"אבו תור,ג'בל מוכבר",96,עולי הגרדום,4325
7 - מזרח,7,"אבו תור,ג'בל מוכבר",96, , 
7 - מזרח,7,"אבו תור,ג'בל מוכבר",96,עין רוגל,1717
7 - מזרח,7,"אבו תור,ג'בל מוכבר",96,המפקד,1832
7 - מזרח,7,"אבו תור,ג'בל מוכבר",96,אבו תור,6760
7 - מזרח,7,"אבו תור,ג'בל מוכבר",96,נעמי,1726
2 -צפון מערב אלונים,2,אזור תעשיה גבעת שאול,144, , 
2 -צפון מערב אלונים,2,אזור תעשיה גבעת שאול,144,שדרות בן גוריון,941
 3 - מערב,3,אזור תעשיה גבעת שאול,144, , 
 3 - מערב,3,אזור תעשיה גבעת שאול,144,יחיאל מ.שטיינברג,1136
 3 - מערב,3,אזור תעשיה גבעת שאול,144,מעלה רומאים, 
 3 - מערב,3,אזור תעשיה גבעת שאול,144,גבעת שאול,1143
 3 - מערב,3,אזור תעשיה גבעת שאול,144,עם ועולמו,898
 3 - מערב,3,אזור תעשיה גבעת שאול,144,שטנר,894
 3 - מערב,3,אזור תעשיה גבעת שאול,144,ניצן שרירא, 
 3 - מערב,3,אזור תעשיה גבעת שאול,144,יעקב אליאב,928
 3 - מערב,3,אזור תעשיה גבעת שאול,144,בית הדפוס,895
 3 - מערב,3,אזור תעשיה גבעת שאול,144,נחום חפצדי,947
 3 - מערב,3,אזור תעשיה גבעת שאול,144,גרשון המלמד,1162
 3 - מערב,3,אזור תעשיה גבעת שאול,144,רוברטו בקי,891
 3 - מערב,3,אזור תעשיה גבעת שאול,144,יונתן בן עוזיאל,905
 3 - מערב,3,אזור תעשיה גבעת שאול,144,הזיכרון,1060
 3 - מערב,3,אזור תעשיה גבעת שאול,144,הרב בן ציון קואינקה,934
 3 - מערב,3,אזור תעשיה גבעת שאול,144,השוק,6571
 3 - מערב,3,אזור תעשיה גבעת שאול,144,כנפי נשרים,995
 3 - מערב,3,אזור תעשיה גבעת שאול,144,יהושוע פרבשטיין,1023
 3 - מערב,3,אזור תעשיה גבעת שאול,144,קרית משה,1004
 3 - מערב,3,אזור תעשיה גבעת שאול,144,דרך מרדכי איש שלום,1040
 3 - מערב,3,אזור תעשיה גבעת שאול,144,הרב חזקיהו רבין,1161
 3 - מערב,3,אזור תעשיה גבעת שאול,144,דרך יוסף וייץ,893
 3 - מערב,3,אזור תעשיה גבעת שאול,144,עקיבא אזולאי,929
 3 - מערב,3,אזור תעשיה גבעת שאול,144,מגיני ירושלים,901
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52, , 
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל חרירי,4274
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,חאתם א טאווי,4293
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,עלי אבן אבו טאלב,4196
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,דרך שכם,4162
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,סנט ג'ורג',4307
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אח'וואן א ספא,4273
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל אח'טל,4410
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל אספהאני,4167
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אבן בטוטה,4419
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אבן ח'לדון,4165
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,מוחמד א סלאח,4197
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,סלאח א דין,4100
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,דלמן,211
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,לואי ונסן,4611
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אבן ג'ובייר,4199
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אבו עובידה אבן אל ג'ארח,4195
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,בהא א דין,4198
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,א זהרא',4615
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אבן סינא,4166
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,הארון א רשיד,4320
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,נור א דין,4268
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,קונדר,217
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,עמר בן אלעס, 
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל מסעודי,4613
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל יעקובי,4200
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,פייר ואן פאסן,4286
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,סולטאן סולימאן,4275
5 - מרכז,5,"באב א זהרה,אמריקן קולוני",52,אל מוקדסי,4271
 3 - מערב,3,"בית הכרם,י.נוף",56, , 
 3 - מערב,3,"בית הכרם,י.נוף",56,בן ציון דינור,1069
 3 - מערב,3,"בית הכרם,י.נוף",56,מעלות חנינא מזרחי, 
 3 - מערב,3,"בית הכרם,י.נוף",56,מעלה קדיש סילמן,1037
 3 - מערב,3,"בית הכרם,י.נוף",56,קבק,1045
 3 - מערב,3,"בית הכרם,י.נוף",56,התומר,1089
 3 - מערב,3,"בית הכרם,י.נוף",56,יוסף צבי רימון,1131
 3 - מערב,3,"בית הכרם,י.נוף",56,מרה,1185
 3 - מערב,3,"בית הכרם,י.נוף",56,שדרות הרצל,1021
 3 - מערב,3,"בית הכרם,י.נוף",56,שדרות אריאל תמס,6642
 3 - מערב,3,"בית הכרם,י.נוף",56,הברושים,1906
 3 - מערב,3,"בית הכרם,י.נוף",56,אמיר,1033
 3 - מערב,3,"בית הכרם,י.נוף",56,בית הכרם,1036
 3 - מערב,3,"בית הכרם,י.נוף",56,הגיא,1032
 3 - מערב,3,"בית הכרם,י.נוף",56,משכן שילה,1076
 3 - מערב,3,"בית הכרם,י.נוף",56,הסוללים,1031
 3 - מערב,3,"בית הכרם,י.נוף",56,זוטא,1042
 3 - מערב,3,"בית הכרם,י.נוף",56,מעגל בית המדרש,1041
 3 - מערב,3,"בית הכרם,י.נוף",56,מעלות המחנך,1074
 3 - מערב,3,"בית הכרם,י.נוף",56,החוצב,1030
 3 - מערב,3,"בית הכרם,י.נוף",56,מגדים,1049
 3 - מערב,3,"בית הכרם,י.נוף",56,נוף הרים,1099
 3 - מערב,3,"בית הכרם,י.נוף",56,נתן שלם,1075
 3 - מערב,3,"בית הכרם,י.נוף",56,ח.ד. שחר,1039
 3 - מערב,3,"בית הכרם,י.נוף",56,הבנאי,1028
 3 - מערב,3,"בית הכרם,י.נוף",56,החלוץ,1017
 3 - מערב,3,"בית הכרם,י.נוף",56,יעקב שריבוים,1184
 3 - מערב,3,"בית הכרם,י.נוף",56,הארזים,1048
 3 - מערב,3,"בית הכרם,י.נוף",56,א.מ. ברכיהו,1027
 3 - מערב,3,"בית הכרם,י.נוף",56,האלוף יוחאי בן נון,1168
 3 - מערב,3,"בית הכרם,י.נוף",56,ניסן הרפז,1186
 3 - מערב,3,"בית הכרם,י.נוף",56,יעקב סלמן,1187
 3 - מערב,3,"בית הכרם,י.נוף",56,משה קול,1085
 3 - מערב,3,"בית הכרם,י.נוף",56,שמחה דיניץ, 
 3 - מערב,3,"בית הכרם,י.נוף",56,אביזוהר,1093
 3 - מערב,3,"בית הכרם,י.נוף",56,א.י. שחראי,1096
 3 - מערב,3,"בית הכרם,י.נוף",56,פרחי חן,1050
 3 - מערב,3,"בית הכרם,י.נוף",56,המייסדים,1025
 3 - מערב,3,"בית הכרם,י.נוף",56,שלמה תוסיה כהן,1201
 3 - מערב,3,"בית הכרם,י.נוף",56,דוד פלומבו,1199
 3 - מערב,3,"בית הכרם,י.נוף",56,יעקב ארנון,1188
 3 - מערב,3,"בית הכרם,י.נוף",56,תלמה,1204
 3 - מערב,3,"בית הכרם,י.נוף",56,משה אהרון טוב,1073
 3 - מערב,3,"בית הכרם,י.נוף",56,כתריאל טחורש,1200
 3 - מערב,3,"בית הכרם,י.נוף",56,יעקב סימן טוב,1202
 3 - מערב,3,"בית הכרם,י.נוף",56,דה רוסי,1203
 3 - מערב,3,"בית הכרם,י.נוף",56,משה חובב,1198
 3 - מערב,3,"בית הכרם,י.נוף",56,הסופר,1043
 3 - מערב,3,"בית הכרם,י.נוף",56,דגניה,1063
 3 - מערב,3,"בית הכרם,י.נוף",56,המורה,1044
 3 - מערב,3,"בית הכרם,י.נוף",56,חיים נחמן ביאליק,1035
 3 - מערב,3,"בית הכרם,י.נוף",56,תרצה,1053
 3 - מערב,3,"בית הכרם,י.נוף",56,הזיכרון,1060
 3 - מערב,3,"בית הכרם,י.נוף",56,כרמון,1038
 3 - מערב,3,"בית הכרם,י.נוף",56,הסתת,1029
 3 - מערב,3,"בית הכרם,י.נוף",56,שלמה צמח,1078
 3 - מערב,3,"בית הכרם,י.נוף",56,שילר,1026
 3 - מערב,3,"בית הכרם,י.נוף",56,שמואל שליין,1034
 3 - מערב,3,"בית הכרם,י.נוף",56,סמדר,1052
 3 - מערב,3,"בית הכרם,י.נוף",56,יהושוע פרבשטיין,1023
 3 - מערב,3,"בית הכרם,י.נוף",56,רחל המשוררת,1047
 3 - מערב,3,"בית הכרם,י.נוף",56,שמואל בייט,1121
 3 - מערב,3,"בית הכרם,י.נוף",56,דרך מרדכי איש שלום,1040
 3 - מערב,3,"בית הכרם,י.נוף",56,יציאה למחלף גבעת מרדכי, 
 3 - מערב,3,"בית הכרם,י.נוף",56,יציאה לרחוב שמואל בייט, 
 3 - מערב,3,"בית הכרם,י.נוף",56,שמחה גפני,1344
 3 - מערב,3,"בית הכרם,י.נוף",56,יפה נוף,1051
 3 - מערב,3,"בית הכרם,י.נוף",56,אהרונוב,1180
 3 - מערב,3,"בית הכרם,י.נוף",56,שדרות מנחם בגין,1105
5 - מרכז,5,"בית הכרם,י.נוף",56, , 
5 - מרכז,5,"בית הכרם,י.נוף",56,יציאה למחלף גבעת מרדכי, 
5 - מרכז,5,"בית הכרם,י.נוף",56,שמואל בייט,1121
5 - מרכז,5,"בית הכרם,י.נוף",56,שח''ל,1402
5 - מרכז,5,"בית הכרם,י.נוף",56,יציאה לשדרות מנחם בגין, 
5 - מרכז,5,"בית הכרם,י.נוף",56,יציאה לרחוב מנחם בגין, 
5 - מרכז,5,"בית הכרם,י.נוף",56,בצלאל בזק,1132
5 - מרכז,5,"בית הכרם,י.נוף",56,שדרות מנחם בגין,1105
 3 - מערב,3,בית וגן,60, , 
 3 - מערב,3,בית וגן,60,מעלה מוזס,1443
 3 - מערב,3,בית וגן,60,הרב אלפיה,1124
 3 - מערב,3,בית וגן,60,מעלה באר מים חיים,1054
 3 - מערב,3,בית וגן,60,צבי לצדיק,1140
 3 - מערב,3,בית וגן,60,מעלות יהודה שטיינברג, 
 3 - מערב,3,בית וגן,60,אליהו פרנקל,1197
 3 - מערב,3,בית וגן,60,מבוא שלמה פרנקל,1104
 3 - מערב,3,בית וגן,60,דברי ירוחם,1100
 3 - מערב,3,בית וגן,60,אברהם פררה,1175
 3 - מערב,3,בית וגן,60,הרשד''ם,1081
 3 - מערב,3,בית וגן,60,יעקב רוזנהיים,240
 3 - מערב,3,בית וגן,60,הרב אברהם ח. שאג,1080
 3 - מערב,3,בית וגן,60,מרום ציון,1095
 3 - מערב,3,בית וגן,60,הרב אליהו לופס,1088
 3 - מערב,3,בית וגן,60,הועד הלאומי,1430
 3 - מערב,3,בית וגן,60,יצחק ברויאר,1057
 3 - מערב,3,בית וגן,60,מינצברג,1123
 3 - מערב,3,בית וגן,60,מתנדבים,2057
 3 - מערב,3,בית וגן,60,גדעון האוזנר,1170
 3 - מערב,3,בית וגן,60,בית וגן,1058
 3 - מערב,3,בית וגן,60,דוד פ. מרץ,1436
 3 - מערב,3,בית וגן,60,החיד''א,1055
 3 - מערב,3,בית וגן,60,יוסף חכמי,1196
 3 - מערב,3,בית וגן,60,ברוך דובדבני,1195
 3 - מערב,3,בית וגן,60,גוגה רג'ואן,1439
 3 - מערב,3,בית וגן,60,סלמן מוצפי,1191
 3 - מערב,3,בית וגן,60,קאסוטו,1118
 3 - מערב,3,בית וגן,60,פנחס רוזן,1400
 3 - מערב,3,בית וגן,60,א.י. שחראי,1096
 3 - מערב,3,בית וגן,60,חיים מיכל מיכלין,1098
 3 - מערב,3,בית וגן,60,הרב יצחק אבוהב,2201
 3 - מערב,3,בית וגן,60,שערי תורה,1901
 3 - מערב,3,בית וגן,60,הרב אליעזר ברגמן,1091
 3 - מערב,3,בית וגן,60,המלבי''ם,1061
 3 - מערב,3,בית וגן,60,דר' חיים ווייסבורג,1082
 3 - מערב,3,בית וגן,60,קדיש לוז,1369
 3 - מערב,3,בית וגן,60,הרב יצחק בן נחום,1537
 3 - מערב,3,בית וגן,60,חורחה וגרסיה גרנאדוס,1495
 3 - מערב,3,בית וגן,60,דסקל,1499
 3 - מערב,3,בית וגן,60,שיר לשלמה,1498
 3 - מערב,3,בית וגן,60,הצייר יוסי,1496
 3 - מערב,3,בית וגן,60,הרב פרנק,1064
 3 - מערב,3,בית וגן,60,הפסגה,1056
 3 - מערב,3,בית וגן,60,ימימה,1497
 3 - מערב,3,בית וגן,60,השופט בנימין,1517
 3 - מערב,3,בית וגן,60,תורת חיים,1531
 3 - מערב,3,בית וגן,60,אברהם אגמון, 
 3 - מערב,3,בית וגן,60,חוזה סן מרטין,1349
 3 - מערב,3,בית וגן,60,הרב משולם ראט,1097
 3 - מערב,3,בית וגן,60,תלתן,1437
 3 - מערב,3,בית וגן,60,אליעזרי,1171
 3 - מערב,3,בית וגן,60,שמעון מועלם נסים,1438
 3 - מערב,3,בית וגן,60,הרב עוזיאל,1059
 3 - מערב,3,בית וגן,60,שמואל בייט,1121
 3 - מערב,3,בית וגן,60,יציאה לרחוב שמואל בייט, 
 3 - מערב,3,בית וגן,60,משה זילברג,1383
 3 - מערב,3,בית וגן,60,נזר דוד,1126
 3 - מערב,3,בית וגן,60,מיכאל אבי יונה,1137
 3 - מערב,3,בית וגן,60,פרץ ברנשטיין,1359
 3 - מערב,3,בית וגן,60,תורה ועבודה,1083
 3 - מערב,3,בית וגן,60,גולומב,1307
 3 - מערב,3,בית וגן,60,קרית היובל,6698
 3 - מערב,3,בית וגן,60,דרך אגודת ספורט בית''ר,1451
 3 - מערב,3,בית וגן,60,יציאה לרחוב מנחם בגין, 
 3 - מערב,3,בית וגן,60,גשר הולילנד, 
 3 - מערב,3,בית וגן,60,שדרות מנחם בגין,1105
4 - אורנים,4,בית וגן,60, , 
4 - אורנים,4,בית וגן,60,חוזה סן מרטין,1349
4 - אורנים,4,בית וגן,60,גולומב,1307
1 - צפון,1,בית חנינא,64, , 
1 - צפון,1,בית חנינא,64,אל אימאם מוסלים,4686
1 - צפון,1,בית חנינא,64,סולטאן קוטז, 
1 - צפון,1,בית חנינא,64,אל בארודי, 
1 - צפון,1,בית חנינא,64,אל מדארס, 
1 - צפון,1,בית חנינא,64,דרך חיזמא,4135
1 - צפון,1,בית חנינא,64,דוד ניב,4787
1 - צפון,1,בית חנינא,64,ג'עפר א סאדק,4696
1 - צפון,1,בית חנינא,64,אברהם דוד ליכטמן,4790
1 - צפון,1,בית חנינא,64,אל פאראבי,4663
1 - צפון,1,בית חנינא,64,ג'סר א נטף,4690
1 - צפון,1,בית חנינא,64,מרג' אבן עאמר,4672
1 - צפון,1,בית חנינא,64,אל חאלסה,4671
1 - צפון,1,בית חנינא,64,פיידי אל עלמי,4669
1 - צפון,1,בית חנינא,64,קאעב בן זוהיר,4643
1 - צפון,1,בית חנינא,64,ח'ליל א סכאכיני,4647
1 - צפון,1,בית חנינא,64,טאה חוסיין,4630
1 - צפון,1,בית חנינא,64,אימאם אל בוח'ארי,4668
1 - צפון,1,בית חנינא,64,אסכנדר אל ח'ורי,4691
1 - צפון,1,בית חנינא,64,אל מאמון,4627
1 - צפון,1,בית חנינא,64,איסחאק אל מווסילי,4646
1 - צפון,1,בית חנינא,64,אל עבאס,4642
1 - צפון,1,בית חנינא,64,אל קינדי,4641
1 - צפון,1,בית חנינא,64,אל בוחתורי,4661
1 - צפון,1,בית חנינא,64,אל ג'וזה,4693
1 - צפון,1,בית חנינא,64,אל ארדשיר,4631
1 - צפון,1,בית חנינא,64,אבו מאדי,4692
1 - צפון,1,בית חנינא,64,משה סנה,3007
1 - צפון,1,בית חנינא,64,א ספדי,4687
1 - צפון,1,בית חנינא,64,ח'לת סינאד, 
1 - צפון,1,בית חנינא,64,ראס אל טוויל,5662
1 - צפון,1,בית חנינא,64,אל הילאל,4738
1 - צפון,1,בית חנינא,64,אל קיראמי, 
1 - צפון,1,בית חנינא,64,שג'רת אל דור, 
1 - צפון,1,בית חנינא,64,אל ע'רבי,4742
